"Codigo","Descripcion","lista3","Tipo","IVA","ROS","MZA","CBA","LUG","Grupo","Rubro","Part Number" 
"27052","KIT FURUKAWA FO BANDEJA DE EMPALME STACK 48F","58.06","A","21","0","0","0","12","41","001-1055","35260218"
"32018","KIT FUSOR HP C4197A 110V P/HP 4500/4550","249.87","A","10.5","0","0","1","0","5","001-0455","C4197A"
"22511","KIT HPE DL380 Gen9 Bay1 Cage/Bkpln Kit","189.96","A","10.5","0","0","0","3","605","001-0500","719067-B21"
"HPE045","KIT HPE ML350 Gen10 8SFF HDD Cage Kit","62.32","A","10.5","0","0","0","1","605","001-0500","874568-B21"
"HPE191","KIT HPE RPS Enablement ML110 Gen10 (SIN FUENTE)","621.94","A","10.5","0","0","0","3","605","001-0529","867875-B21"
"21578","KIT HPE RPS Enablement ML110 Gen9","183.54","A","10.5","0","0","0","2","605","001-0500","784582-B21"
"15361","KIT INSTALACION TAPE DRIVE IBM X3630M4","56.53","A","10.5","0","0","0","2","250","001-0500","90Y6370"
"15362","KIT INSTALACION TAPE DRIVE IBM X3650M4","63.27","A","10.5","0","0","0","2","250","001-0500","69Y5320"
"16644","KIT Keyboard/Mouse US HPE USB","25.46","A","10.5","1","0","0","46","605","001-0500","631341-B21"
"11417","KIT MONTAJE AP540 SERIES","39.08","A","21","0","0","0","1","1","001-0430","AP540N-CMK"
"25673","KIT RACK QNAP B01","137.21","A","21","0","0","0","1","225","001-0010","RAIL-B01"
"38902","KIT RIEL VERT 12U P/NETSHELTER CX MINI","206.09","A","21","0","0","0","1","56","001-3561","AR4000MV"
"30784","KIT SCREEN CLEAN","3.03","A","21","0","0","0","0","1","001-0010",""
"33242","LAMPARA HSI-T 250W E40","0.08","A","21","12","0","0","0","0","",""
"2149","LANTASTIC 7.0 (1 USUARIO)","80.23","A","21","9","0","0","4","1","001-0335",""
"2146","LANTASTIC SERVER DEDICATED (10 USUARIOS)","156.09","A","21","1","0","0","0","1","001-0335",""
"59","LATIN SP KB    - 71GUL8482-10 -","18.15","A","21","4","0","0","0","0","001-0455","71GUL8482-10"
"213786","LAVARROPA SAMSUNG WA75C5441BWUBG 7.5 KG WHITE INVR","658.6","A","21","0","0","0","2","1","001-0580","WA75C5441BWUBG"
"212721","LAVARROPA SAMSUNG WW70A4000EE  7.0 KG WHITE INVERT","600.33","A","21","0","0","0","2","1","001-0580","WW70A4000EE"
"27373","LC BROTHER HL-L8360CDW 33PPM WIFI DUPLEX","767.25","A","10.5","1","0","2","3","20","001-0604","HLL8360CDW"
"213367","LC HP LASERJET PRO 4203DW 35PPM 5HH48A","445.34","A","10.5","7","1","0","17","5","001-0604","5HH48A"
"214196","LC HP LASERJET PRO 4203DW 35PPM 5HH48A CAJA DAÑADA","424.57","A","10.5","0","0","0","1","5","001-0604","5HH48ACD"
"11797","LECTOR 56 EN 1 INTERNO BLACK T-FLASH  ML-CIM06","5.15","A","10.5","1","0","0","0","1","001-0071","ML-CIM06"
"6785","LECTOR HONEYWELL 1200G USB BLACK LASER C/BASE (I)","73.38","A","10.5","5","2","4","72","123","001-980","1200G-2USB-1"
"11450","LECTOR HONEYWELL 1250G USB BLACK 1D C/BASE","73.13","A","10.5","7","3","0","161","123","001-980","1250G-2USB-1-N"
"37034","LECTOR HONEYWELL 1470G USB 1D/2D-QR-PDF417 C/BASE","117.38","A","10.5","11","2","11","103","123","001-980","1470G2D-2USB-1-N"
"213806","LECTOR HONEYWELL HH490 USB 1D/2D-QR-PDF417 C/BASE","90.22","A","10.5","14","10","22","48","123","001-980","HH490-R1-1USB-1-N"
"214290","LECTOR HONEYWELL ORBIT HF680 USB 1D/2D-QR-PDF417","117.45","A","10.5","3","1","2","44","123","001-980","HF680-R1-2USB"
"212697","LECTOR HONEYWELL SOLARIS XP 7990G 1D, 2D USB (I)","208.64","A","10.5","7","0","5","84","123","001-980","7990G-2USBX-1"
"52886","LECTOR OCOM IMAGER OCBS-2019 USB 1D-2D C/BASE","29.4","A","10.5","7","11","35","1006","3121","001-980","OCBS-2019"
"52887","LECTOR OCOM IMAGER OCBS-W232 USB 1D-2D WIRELESS","51.27","A","10.5","20","10","17","409","3121","001-980","OCBS-W232"
"213756","LECTOR OCOM IMAGER OCBS-W299 USB 1D-2D 2.4GWIRELES","55.94","A","10.5","22","6","19","167","3121","001-980","OCBS-W299-A"
"52233","LECTOR OCOM LASER OCBS-LA15 USB 1D C/BASE","17.32","A","10.5","53","18","56","1813","3121","001-980","OCBS-LA15"
"52888","LECTOR OCOM OCBS-T216 USB 1D-2D OMNI-DIRECCIONAL","61.63","A","10.5","12","0","7","0","3121","001-980","OCBS-T216"
"27516","Lenovo ThinkServer 1U 4-Post Slide Rail Kit RD350","114.95","A","21","0","0","0","2","250","001-0500","4XF0G45871"
"27562","LENOVO THINKSERVER SYSTEM MANAGER PREMIUM","26.62","A","21","0","0","0","1","250","001-0500","4XF0G45867"
"LEN1046","LENOVO USB Memory Key for VMware ESXi 5.5","24.56","A","10.5","0","0","0","6","250","001-0500","00ML235"
"5483","LENTES 3D NVIDIA","296.14","A","21","1","0","0","0","32","001-1259","942-10701-0003-000"
"4757","LEXMARK 100 MAGENTA PRO (VENCIDO)","9.52","A","10.5","0","0","0","1","96","001-0257","14N0901"
"44837","LEXMARK 100XL AMARILLO P/PRO (VENCIDO)","9.77","A","10.5","0","0","0","1","96","001-0257","14N1071"
"9267","LEXMARK 108 MAGENTA P/ S409 (VENCIDO)","9.52","A","10.5","0","0","0","1","96","001-0257","14N0340"
"60400","LEXMARK 10N1117/10N0217  (VENCIDO)","10.04","A","10.5","0","0","1","0","96","001-0257","10N1117"
"60401","LEXMARK 27 COLOR 10N0227 (VENCIDO)","15.15","A","10.5","0","1","0","20","96","001-0257","10N0227"
"33112","LEXMARK 31 FOTOGR 18C0031 (VENCIDO)","22.03","A","10.5","0","0","0","4","96","001-0257","18C0031"
"31694","LEXMARK 33 COLOR 18C0033 Z812 P915 P315 X3330 X33","16.85","A","10.5","0","0","0","8","96","001-0257","18C0033"
"34581","LEXMARK 41 COLOR 18Y0141 (VENCIDO)","17.73","A","10.5","0","0","13","77","96","001-0257","18Y0141"
"34580","LEXMARK 42 NEGRO 18Y0142 X7675 (VENCIDO)","14.51","A","10.5","0","0","0","10","96","001-0257","18Y0142"
"3003","LEXMARK 43XL COLOR 18Y0143 X7675 (VENCIDO)","9.08","A","10.5","0","0","0","1","96","001-0257","18Y0143"
"7375","LEXMARK 50 NEGRO 17G0050 (VENCIDO)","21.44","A","10.5","0","0","2","0","96","001-0257","17G0050"
"7376","LEXMARK 60 COLOR 17G0060 (VENCIDO)","20.5","A","10.5","0","0","1","1","96","001-0257","17G0060"
"1134","LEXMARK 619 COLOR 13619HC (VENCIDO)","23.16","A","10.5","0","0","0","7","96","001-0257","13619HC"
"7371","LEXMARK 70 NEGRO ALTO REND 12A1970 (VENCIDO)","25.69","A","10.5","0","0","0","1","96","001-0257","12A1970"
"31692","LEXMARK 71 NEGRO 15M2971 (VENCIDO)","12.29","A","10.5","0","0","0","1","96","001-0257","15M2971"
"7372","LEXMARK 80 COLOR 12A1980 (VENCIDO)","31.04","A","10.5","0","0","0","2","96","001-0257","12A1980"
"31237","LEXMARK 82 NEG 18L0032 Z55 Z65 X5150 X6150 VENCIDO","17.42","A","10.5","0","0","0","1","17","001-0608","18L0032"
"31238","LEXMARK 83 COLOR 18L0042 (VENCIDO)","28.47","A","10.5","0","0","10","0","96","001-0257","18L0042"
"71031","LEXMARK 85 COLOR 12A1985 (VENCIDO)","20.72","A","10.5","0","0","0","2","96","001-0257","12A1985"
"31695","LEXMARK 90 FOTOGR 12A1990 (VENCIDO)","3.81","A","10.5","0","0","0","6","96","001-0257","12A1990"
"31192","LEXMARK FLASH 32MB 1021208","119.06","A","10.5","0","0","0","1","17","001-1001","1021208"
"3529","LEXMARK IPDS W840 25A0032","164.07","A","10.5","0","0","0","1","17","001-1001","25A0032"
"16839","LIBRERIA HPE MSL2024 0-Drive Tape","3298.46","A","10.5","0","0","0","2","605","001-0520","AK379A"
"47072","LICENCIA DE MULTILINK PARA 20 PC(EMERSON)","12.1","A","21","1","0","0","1","258","001-0540","MLLKD"
"47068","LICENCIA DE MULTILINK PARA 5 PC(EMERSON)","12.1","A","21","1","0","0","1","258","001-0540","MLLKB"
"210266","LICUADORA OSTER CLASSIC BLST4655 1.25L SILVER","114.65","A","21","0","0","0","1","251","001-0580","OSBLST4655"
"51146","LICUADORA SMARTLIFE SL-BL1008BPN  1.5LTS NEGRA","54.47","A","21","7","0","0","0","1","001-0580","SL-BL1008BPN"
"51147","LICUADORA SMARTLIFE SL-BL1008WPN  1.5LTS BLANCA","54.47","A","21","6","0","0","0","374","001-0580","SL-BL1008WPN"
"70457","LIMPIA CD TOALLAS X100 ALLSOP -50200-","8.33","A","21","26","0","0","0","1","001-0557","035286502009"
"70456","LIMPIA CD TOALLAS X20 ALLSOP -50100-","3.33","A","21","24","0","0","0","1","001-0557","035286218191"
"6804","LIMPIA DAT 8MM IMATION","3.67","A","10.5","17","3","7","0","18","001-0520","70-0701-4504-3"
"21104","LN BROTHER HL-1200 21PPM","122.89","A","10.5","22","16","36","217","20","001-0605","HL1200"
"21117","LN BROTHER HL-1212W 21PPM WIFI","153.63","A","10.5","17","15","23","327","20","001-0605","HL1212W"
"19317","LN BROTHER HL-L2360DW 32PPM WIFI DUPLEX","242.76","A","10.5","2","2","2","4","20","001-0605","HLL2360DW"
"23603","LN BROTHER HL-L5100DN 42PPM DUPLEX RED","363.82","A","10.5","2","0","4","12","20","001-0605","HLL5100DN"
"213686","LN HP M111A LJ 21 PPM 7MD67A","127.64","A","10.5","0","0","0","0","5","001-0605","7MD67A"
"24667","LN HP M501DN LJ 45PPM EPRINT J8H61A","377.61","A","10.5","0","0","0","0","5","001-0605","J8H61A"
"52872","LN HP PRO 4003DW 42 PPM EPRINT 2Z610A","261.72","A","10.5","4","0","4","18","5","001-0605","2Z610A"
"72702","LTO HPE Ultrium Universal Cleaning Cartridge","59.24","A","10.5","0","0","0","19","605","001-0520","C7978A"
"14120","LTO-6 HPE Ultrium 6.25TB MP RW Data Tape","42.06","A","10.5","0","0","0","243","605","001-0520","C7976A"
"23130","LTO-7 HPE Ultrium 15000 Ext Tape Drive","5146.74","A","10.5","0","0","0","1","605","001-0521","BB874A"
"35526","LTO-7 HPE Ultrium 15TB RW Data Cartridge","45.74","A","10.5","0","0","0","0","605","001-0520","C7977A"
"HPE182","LTO-8 HPE 30TB RW Data Cartridge","63.79","A","10.5","0","0","0","130","605","001-0520","Q2078A"
"37889","LTO-8 HPE Ultrium 30750 Ext Tape Drive","6184.31","A","10.5","0","0","0","0","605","001-0521","BC023A"
"212174","MALETIN P/ NB 15.6 BAGS CORDURA NEGRO","31.26","A","21","6","10","2","0","145","001-0555","MLC-021T"
"210128","MAQUINA PARA PASTA PASTALINDA CLASICO 200 CROMADA","175.28","A","21","1","0","0","0","1","001-0580",""
"210317","MAQUINA PARA PASTA PASTALINDA CLASICO 260 BLANCA","214.41","A","21","0","0","0","1","1","001-0580",""
"210130","MAQUINA PARA PASTA PASTALINDA CLASICO 260 ROJA","214.41","A","21","2","0","0","0","1","001-0580",""
"210315","MAQUINA PARA PASTA PASTALINDA CLASICO 260 VERDE","214.41","A","21","1","0","0","0","1","001-0580",""
"28800","MARTILLO PERCUTOR HITACHI PTID 30PC2","239.58","A","21","1","0","0","0","94","003-1000","PTID 30PC2"
"213793","MB + CPU MLOGIX CORE I5-12450H M-ATX BOX","212.36","A","10.5","9","1","8","146","161","001-0333","MLOGIX ML-1245H-M"
"214206","MB ASUS AM4 PRIME A520M-K/CSM DDR4 BOX M-ATX","61.86","A","10.5","211","6","0","347","26","001-0331","90MB1500-M0EAYC"
"214343","MB ASUS AM4 PRIME B450M-A II /CSM DDR4 BOX M-ATX","84.59","A","10.5","76","26","81","699","26","001-0331","90MB15Z0-M0EAYC"
"39740","MB ASUS AM4 PRIME B450M-A II DDR4 BOX M-ATX","84.17","A","10.5","19","6","15","47","26","001-0331","90MB15Z0-M0EAY0"
"39538","MB ASUS AM4 PRIME B550M-K DDR4 BOX M-ATX","109.12","A","10.5","0","0","0","0","26","001-0331","90MB14V0-M0EAY0"
"48101","MB ASUS AM4 TUF GAMING B450M-PLUS II DDR4 BOX","97.21","A","10.5","42","6","24","236","26","001-0331","90MB1620-M0EAY0"
"214348","MB ASUS AM5 PRIME X870-P WIFI DDR5 BOX ATX","285.27","A","10.5","0","2","3","19","26","001-0331","90MB1IS0-M0EAY0"
"210192L","MB ASUS AM5 ROG CROSSHAIR X670E HERO DD5 BOX  (L)","762.67","A","10.5","0","0","0","1","26","001-0331","90MB1BC0-M0EAY0"
"214352","MB ASUS AM5 ROG CROSSHAIR X870E HERODDR5 BOX ATX","756.57","A","10.5","0","0","0","3","26","001-0331","90MB1IE0-M0EAY0"
"213057","MB ASUS AM5 ROG STRIX B650E-F GAMING WIFI DDR5 BOX","354.63","A","10.5","0","1","0","3","26","001-0331","90MB1BQ0-M0EAY1"
"213381","MB ASUS AM5 ROG STRIX X670E-E G WIFI DDR5 (EXPO)","585.15","A","10.5","0","0","0","1","26","001-0331","90MB1BR0-M0EAY0 EXPO"
"212005","MB ASUS AM5 TUF GAMING X670E-PLUS WIFI DDR5 BOX","364.96","A","10.5","0","0","0","0","26","001-0331","90MB1BK0-M0EAY0"
"213900","MB ASUS S1200 PRIME H510M-K R2.0 DDR4 BOX M-ATX","69.44","A","10.5","1","2","0","0","26","001-0331","90MB1E80-M0EAY0"
"210184","MB ASUS S1700 PRIME Z790-P DDR5 BOX ATX","220.39","A","10.5","0","0","1","0","26","001-0331","90MB1CK0-M1EAY0"
"210186","MB ASUS S1700 PRIME Z790-P WIFI DDR5 BOX ATX","243.73","A","10.5","3","0","3","26","26","001-0331","90MB1CJ0-M0EAY0/90MB1CJ0-M1AA"
"210187","MB ASUS S1700 ROG MAXIMUS Z790 HERO DDR5 BOX ATX","614.21","A","10.5","0","0","0","1","26","001-0331","90MB1CI0-M0EAY0"
"214423","MB ASUS S1851 PRIME Z890-P WIFI DDR5 BOX ATX","294.9","A","10.5","0","0","0","3","26","001-0331","90MB1I70-M0EAY0"
"214420","MB ASUS S1851 PRIME Z890M-PLUS WIFI DDR5 BOX M-ATX","274.79","A","10.5","1","0","0","6","26","001-0331","90MB1J80-M0EAY0"
"214418","MB ASUS S1851 ROG MAXIMUS Z890 HERO DDR5 BOX ATX","810.97","A","10.5","0","0","0","4","26","001-0331","90MB1ID0-M0EAY0"
"214421","MB ASUS S1851 ROG STRIX Z890-F G WIFI DDR5 BOX","498.65","A","10.5","0","0","0","2","26","001-0331","90MB1I40-M0EAY0"
"214422","MB ASUS S1851 TUF GAMING Z890-PLUS WIFI DDR5 BOX","373.98","A","10.5","0","0","0","2","26","001-0331","90MB1IQ0-M0EAY0"
"214378","MB BIOSTAR AM4 A520MHP DDR4 BOX M-ATX","50.99","A","10.5","121","16","40","1284","98","001-0331","AA52SM4S"
"214368","MB BIOSTAR AM4 B450MH DDR4 BOX M-ATX","49.71","A","10.5","77","26","49","0","98","001-0331","AB45CM4S"
"214013","MB BIOSTAR AM4 B450MHP DDR4 BOX M-ATX","49.71","A","10.5","85","34","99","264","98","001-0331","AB45NM4S-R03-BS211X"
"214369","MB BIOSTAR AM4 B450MX-S DDR4 BOX M-ATX","53.54","A","10.5","50","0","21","0","98","001-0331","AB45JM4S"
"214370","MB BIOSTAR AM4 B550MH 3.0 DDR4 BOX M-ATX","61.19","A","10.5","98","0","60","1434","98","001-0331","AB55BM4S"
"214137","MB BIOSTAR S1700 H610MHP DDR4 BOX M-ATX","71.95","A","10.5","1","0","0","0","98","001-0331","H610MHP"
"212113","MB GIGABYTE AM4 A520M K V2 DDR4 BOX M-ATX","59.91","A","10.5","108","20","25","813","83","001-0331","A520M K V2"
"213426","MB GIGABYTE AM5 A620M H DDR5 BOX M-ATX","89.23","A","10.5","4","12","4","28","83","001-0331","A620M H"
"210153","MB GIGABYTE AM5 B650M AORUS ELITE AX DDR5 BOX","221.13","A","10.5","1","0","0","0","83","001-0331","B650M AORUS ELITE AX"
"210154L-CD","MB GIGABYTE AM5 B650M DS3H DDR5 BOX **CAJA DAÑADA","157.91","A","10.5","0","0","0","1","83","001-0331","B650M DS3H EXPO"
"210154","MB GIGABYTE AM5 B650M DS3H DDR5 BOX M-ATX","163.86","A","10.5","9","0","16","121","83","001-0331","B650M DS3H"
"210154L","MB GIGABYTE AM5 B650M DS3H DDR5 BOX M-ATX (L)","163.86","A","10.5","3","0","3","12","83","001-0331","B650M DS3H"
"213429","MB GIGABYTE AM5 B650M H DDR5 BOX M-ATX","111.18","A","10.5","0","0","1","49","83","001-0331","B650M H"
"213428","MB GIGABYTE AM5 B650M K DDR5 BOX M-ATX","144.33","A","10.5","0","2","1","17","83","001-0331","B650M K"
"210155","MB GIGABYTE AM5 X670 AORUS ELITE AX DDR5 BOX ATX","281.53","A","10.5","2","0","5","23","83","001-0331","X670 AORUS ELITE AX"
"214469","MB GIGABYTE AM5 X670 GAMING X AX V2 DDR5 BOX ATX","257.54","A","10.5","4","1","1","26","83","001-0331","X670 GAMING X AX V2"
"214471","MB GIGABYTE AM5 X870 GAMING WIFI6 DDR5 BOX ATX","311.03","A","10.5","0","0","0","0","83","001-0331","X870 GAMING WF6"
"48707","MB GIGABYTE S1200 H510M H DDR4 BOX M-ATX","74.41","A","10.5","2","0","1","5","83","001-0331","H510M H"
"212257","MB GIGABYTE S1200 H510M H V2 DDR4 BOX M-ATX","72.38","A","10.5","122","28","78","1003","83","001-0331","H510M H V2"
"212663","MB GIGABYTE S1700 B760M AORUS ELITE AX DDR5 BOX","210.05","A","10.5","0","0","1","16","83","001-0331","B760M AORUS ELITE AX"
"213872","MB GIGABYTE S1700 B760M GAMING WIFI DDR5 BOX M-ATX","138.95","A","10.5","0","0","0","5","83","001-0331","B760M GAMING WIFI"
"213871","MB GIGABYTE S1700 B760M GAMING X AX DDR4 BOX M-ATX","163.68","A","10.5","0","0","1","0","83","001-0331","B760M GAMING X AX DDR4"
"213870","MB GIGABYTE S1700 B760M GAMING X AX DDR5 BOX M-ATX","173.23","A","10.5","0","0","0","1","83","001-0331","B760M GAMING X AX"
"213875","MB GIGABYTE S1700 H610M K DDR4 BOX M-ATX","74.85","A","10.5","0","48","23","235","83","001-0331","H610M K DDR4"
"210159","MB GIGABYTE S1700 Z790 AORUS ELITE AX DDR5 BOX ATX","277.89","A","10.5","0","1","0","0","83","001-0331","Z790 AORUS ELITE AX"
"213865","MB GIGABYTE S1700 Z790 D AC DDR5 BOX ATX","225.06","A","10.5","4","0","0","0","83","001-0331","Z790 D AC"
"214468","MB GIGABYTE S1700 Z790 D DDR4 BOX ATX","200.13","A","10.5","1","1","0","25","83","001-0331","Z790 D DDR4"
"210161","MB GIGABYTE S1700 Z790 UD AC DDR5 BOX ATX","217.98","A","10.5","10","2","0","0","83","001-0331","Z790 UD AC"
"213866","MB GIGABYTE S1700 Z790M AORUS ELITE AX ICE DDR5","256.43","A","10.5","8","0","2","0","83","001-0331","Z790M AORUS ELITE AX ICE"
"213867","MB GIGABYTE S1700 Z790M AORUS ELITE DDR5 BOX M-ATX","234.6","A","10.5","2","0","1","5","83","001-0331","Z790M AORUS ELITE"
"214365","MB GIGABYTE S1851 Z890 AERO G DDR5 BOX ATX","552.7","A","10.5","0","0","0","4","83","001-0331","Z890 AERO G"
"214470","MB GIGABYTE S1851 Z890 AORUS ELITE WIFI7 DDR5 BOX","401.54","A","10.5","0","0","0","7","83","001-0331","Z890 AORUS ELITE WIFI7"
"214366","MB GIGABYTE S1851 Z890 AORUS MASTER DDR5 BOX ATX","799.56","A","10.5","0","0","0","5","83","001-0331","Z890 AORUS MASTER"
"214367","MB GIGABYTE S1851 Z890 EAGLE WIFI7 DDR5 BOX ATX","394.98","A","10.5","2","0","0","3","83","001-0331","Z890 EAGLE WIFI7"
"214472","MB GIGABYTE S1851 Z890 GAMING X WIFI7 DDR5 BOX ATX","360.75","A","10.5","0","0","0","12","83","001-0331","Z890 GAMING X WIFI7"
"47225","MB INTEL SE7501WV2ATA  DUAL XEON (EXPO)","117.18","A","10.5","5","0","0","0","1","001-0335","SE7501WV2ATACD"
"47231","MB INTEL SE7501WV2SCSI DUAL XEON (EXPO)","146.16","A","10.5","1","0","0","0","1","001-0335","SE7501WV2SCSICD"
"47974","MB MSI AM4 A520M-A PRO DDR4 BOX M-ATX","59.34","A","10.5","164","20","68","2356","38","001-0331","911-7C96-031/02/24/37/044"
"214375","MB MSI AM4 B550 GAMING GEN3 DDR4 BOX ATX","124.98","A","10.5","10","2","0","60","38","001-0331","911-7B86-072"
"48706","MB MSI AM4 B550M-A PRO DDR4 BOX M-ATX","74.49","A","10.5","0","0","0","4","38","001-0331","911-7C96-043"
"214134","MB MSI AM5 B650 PROJECT ZERO DDR5 BOX M-ATX","261.88","A","10.5","0","0","0","4","38","001-0331","911-7E09-007"
"214376","MB MSI AM5 B650M GAMING WIFI DDR5 BOX M-ATX","117.41","A","10.5","5","0","4","0","38","001-0331","911-7E30-004"
"214371","MB MSI S1200 PRO H510M-B DDR4 BOX M-ATX","60.6","A","10.5","18","32","0","0","38","001-0331","911-7E05-013"
"214133","MB MSI S1700 B760 PROJECT ZERO DDR5 BOX M-ATX","240.06","A","10.5","0","0","0","7","38","001-0331","911-7E14-004"
"214373","MB MSI S1700 PRO B760M-E DDR4 BOX M-ATX","89.64","A","10.5","0","0","1","32","38","001-0331","911-7D48-049"
"214374","MB MSI S1700 PRO B760M-E DDR5 BOX M-ATX","109.84","A","10.5","6","0","0","40","38","001-0331","911-7D48-048"
"213438","MB MSI S1700 PRO B760M-P DDR5 BOX M-ATX","126.25","A","10.5","0","0","0","0","38","001-0331","911-7E02-011"
"214372","MB MSI S1700 PRO H610M-S DDR4 BOX M-ATX","69.44","A","10.5","27","3","0","3","38","001-0331","911-7E44-013"
"214132","MB MSI S1700 Z790 PROJECT ZERO DDR5 BOX ATX","347.81","A","10.5","0","0","1","1","38","001-0331","911-7E23-008"
"214380","MB MSI S1851 MAG Z890 TOMAHAWK WIFI DDR5 BOX ATX","362.06","A","10.5","0","0","0","4","38","001-0331","911-7E32-003"
"214382","MB MSI S1851 PRO Z890-P WIFI DDR5 BOX ATX","289.38","A","10.5","3","2","2","16","38","001-0331","911-7E34-001"
"214381","MB MSI S1851 Z890 GAMING PLUS WIFI DDR5 BOX ATX","326.41","A","10.5","2","0","1","22","38","001-0331","911-7E34-002"
"3348","MC.AFEE FIREWALL 1.0","24.81","A","21","3","0","2","0","1","001-0335",""
"12839","MEDIA CONNECTOR LINKSYS WUMC710 802.11N & AC(5GHZ)","33.97","A","10.5","0","0","0","1","62","001-0612","WUMC710"
"26610","MEDIA CONVERTER TP-LINK MC100M 10/100 MM SC 2KM","32.77","A","21","0","0","0","62","140","001-0430","MC100CM"
"53195","MEDIA CONVERTER TP-LINK MC110CS 10/100 SC 20-60KM","32.3","A","21","0","0","0","42","140","001-0430","MC110CS"
"23565","MEDIA CONVERTER TP-LINK MC111CS 10/100 SM SC 20KMS","27.2","A","21","0","0","0","38","140","001-0430","MC111CS"
"23566","MEDIA CONVERTER TP-LINK MC112CS 10/100 SM SC 20KM","27.91","A","21","0","0","0","44","140","001-0430","MC112CS"
"22187","MEDIA CONVERTER TP-LINK MC200CM GIGA MM SC 0.5KM","49.8","A","21","1","0","6","19","140","001-0430","MC200CM"
"53927","MEDIDOR DE DISTANCIA GRALF LASER","65.55","A","10.5","1","0","0","3","212","003-1000","GDF-04"
"53925","MEDIDOR DE ENERGIA SMART GRALF WIFI RIEL DIN 32A","46.4","A","10.5","0","0","0","5","212","001-0212","GF-32-SMART"
"53930","MEDIDOR DE SOLIDOS EN AGUA GRALF","10.54","A","21","1","0","0","0","212","003-1000","GF-MEC+"
"52113","MEMORIA DELL 16GB UPGRADE 1RX8 DDR4 UDIMM 3200MHZ","221.92","A","10.5","0","0","0","0","155","001-0523","AB675793/SNPR1WG8C/16G"
"214507","MEMORIA DELL 32GB UPGRADE 2RX4 DDR4 RDIMM 3200MHZ","536.49","A","10.5","0","0","0","10","155","001-0523","AB634642"
"52112","MEMORIA DELL 8GB 1RX8 DDR4 UPGRADE UDIMM 3200MHZ","124.1","A","10.5","0","1","0","19","155","001-0523","AB675794"
"8098","MESA 7300 P/ PC STD 74x76x45 CMS NEGRO/HAYA","48.4","A","21","1","0","1","0","77","001-0290","OF-7300H"
"8154","MESA P/ PC 9120  C/ ALZADA 126.5X76X45 HAYA","66.18","A","21","1","0","0","0","91","001-0290","CO-V9120H"
"8043","MESA P/PC 9170  C/ ALZADA 144.5X90X60 CEDRO S/CAJA","60.5","A","21","0","0","1","0","91","001-0290","CO-V9170C"
"48730","MF BROTHER DCP-T220 28/11PPM SIST CONTINUO","213.2","A","21","6","2","4","34","20","001-0606","DCPT220"
"48732","MF BROTHER DCP-T420W 28/11PPM SIST CONTINUO","253.35","A","21","1","3","1","25","20","001-0606","DCPT420W"
"48733","MF BROTHER DCP-T420W 28/11PPM SIST CONTINUO (I)","285.83","A","21","0","0","0","1","20","001-0606","DCPT420W"
"52861","MF BROTHER DCP-T820DW 30/26PPM SIST CONTINUO","464.58","A","21","0","1","0","2","20","001-0606","DCPT820DW"
